filepath,weather,date,cameraid,time,parkingspaceid,Ground Truth,Prediction
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_13.24_C09_290.jpg,RAINY,2015-12-22,camera9,13.24,290,0,0
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_15.10_C09_218.jpg,SUNNY,2016-01-16,camera9,15.10,218,0,0
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_10.00_C05_202.jpg,RAINY,2016-02-12,camera5,10.00,202,1,1
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_10.50_C07_314.jpg,OVERCAST,2015-12-03,camera7,10.50,314,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_14.19_C06_268.jpg,OVERCAST,2015-12-03,camera6,14.19,268,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_15.43_C07_210.jpg,SUNNY,2016-01-16,camera7,15.43,210,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_09.32_C08_327.jpg,RAINY,2016-02-12,camera8,09.32,327,0,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_08.19_C06_237.jpg,OVERCAST,2015-12-03,camera6,08.19,237,0,0
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_15.25_C07_209.jpg,RAINY,2016-02-12,camera7,15.25,209,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_16.11_C01_187.jpg,OVERCAST,2015-12-03,camera1,16.11,187,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_13.24_C09_326.jpg,RAINY,2015-12-22,camera9,13.24,326,0,0
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_17.10_C01_222.jpg,RAINY,2016-02-12,camera1,17.10,222,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_16.54_C06_205.jpg,RAINY,2016-02-12,camera6,16.54,205,1,1
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_09.35_C02_187.jpg,RAINY,2016-02-12,camera2,09.35,187,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_17.05_C03_190.jpg,SUNNY,2016-01-16,camera3,17.05,190,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_14.51_C08_249.jpg,OVERCAST,2015-12-03,camera8,14.51,249,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_08.41_C01_230.jpg,OVERCAST,2015-12-03,camera1,08.41,230,0,0
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_16.42_C09_218.jpg,RAINY,2016-02-12,camera9,16.42,218,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_14.47_C04_228.jpg,OVERCAST,2015-12-03,camera4,14.47,228,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_15.26_C05_265.jpg,SUNNY,2015-12-17,camera5,15.26,265,0,0
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_15.20_C07_321.jpg,OVERCAST,2015-12-03,camera7,15.20,321,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_13.18_C01_227.jpg,SUNNY,2015-12-17,camera1,13.18,227,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_10.43_C08_282.jpg,OVERCAST,2015-12-03,camera8,10.43,282,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_10.24_C09_295.jpg,RAINY,2015-12-22,camera9,10.24,295,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_08.24_C06_610.jpg,RAINY,2016-02-12,camera6,08.24,610,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_14.21_C06_272.jpg,SUNNY,2015-12-17,camera6,14.21,272,1,1
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_12.05_C02_603.jpg,RAINY,2016-02-12,camera2,12.05,603,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_13.48_C05_308.jpg,OVERCAST,2015-12-03,camera5,13.48,308,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_11.35_C08_320.jpg,RAINY,2016-02-12,camera8,11.35,320,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_09.52_C06_235.jpg,RAINY,2015-12-22,camera6,09.52,235,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_15.18_C05_232.jpg,OVERCAST,2015-12-03,camera5,15.18,232,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_07.40_C01_187.jpg,RAINY,2016-02-12,camera1,07.40,187,0,0
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_11.06_C03_299.jpg,RAINY,2016-02-12,camera3,11.06,299,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_09.02_C08_287.jpg,RAINY,2016-02-12,camera8,09.02,287,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_14.13_C07_248.jpg,SUNNY,2016-01-16,camera7,14.13,248,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_12.13_C07_283.jpg,SUNNY,2016-01-16,camera7,12.13,283,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_13.54_C07_315.jpg,SUNNY,2015-12-17,camera7,13.54,315,1,1
data/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_11.18_C03_297.jpg,RAINY,2015-12-22,camera3,11.18,297,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_10.12_C05_271.jpg,SUNNY,2016-01-16,camera5,10.12,271,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_13.53_C05_197.jpg,RAINY,2015-12-22,camera5,13.53,197,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_10.21_C04_262.jpg,RAINY,2015-12-22,camera4,10.21,262,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_07.51_C08_293.jpg,RAINY,2015-12-22,camera8,07.51,293,0,0
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_08.48_C03_192.jpg,SUNNY,2015-12-17,camera3,08.48,192,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_15.39_C06_274.jpg,SUNNY,2016-01-16,camera6,15.39,274,0,0
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_09.25_C07_211.jpg,RAINY,2016-02-12,camera7,09.25,211,1,1
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_08.35_C02_184.jpg,RAINY,2016-02-12,camera2,08.35,184,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_13.55_C08_318.jpg,RAINY,2015-12-22,camera8,13.55,318,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_16.24_C07_318.jpg,SUNNY,2015-12-17,camera7,16.24,318,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_08.18_C01_194.jpg,SUNNY,2015-12-17,camera1,08.18,194,0,0
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_16.40_C01_224.jpg,RAINY,2016-02-12,camera1,16.40,224,1,1
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_15.36_C03_191.jpg,RAINY,2016-02-12,camera3,15.36,191,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_12.21_C08_211.jpg,SUNNY,2016-01-16,camera8,12.21,211,0,0
data/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_12.48_C03_224.jpg,RAINY,2015-12-22,camera3,12.48,224,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_14.41_C01_262.jpg,OVERCAST,2015-12-03,camera1,14.41,262,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_14.11_C04_608.jpg,RAINY,2016-02-12,camera4,14.11,608,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_08.17_C04_223.jpg,OVERCAST,2015-12-03,camera4,08.17,223,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_11.53_C05_274.jpg,RAINY,2015-12-22,camera5,11.53,274,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_12.24_C07_248.jpg,RAINY,2015-12-22,camera7,12.24,248,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_11.11_C01_189.jpg,OVERCAST,2015-12-03,camera1,11.11,189,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_12.05_C03_299.jpg,SUNNY,2016-01-16,camera3,12.05,299,0,0
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_15.17_C09_327.jpg,OVERCAST,2015-12-03,camera9,15.17,327,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_16.53_C08_254.jpg,SUNNY,2016-01-16,camera8,16.53,254,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_09.26_C05_270.jpg,SUNNY,2015-12-17,camera5,09.26,270,0,0
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_07.30_C05_271.jpg,RAINY,2016-02-12,camera5,07.30,271,0,0
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_08.54_C09_294.jpg,RAINY,2015-12-22,camera9,08.54,294,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_11.42_C05_267.jpg,SUNNY,2016-01-16,camera5,11.42,267,0,0
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_16.10_C01_264.jpg,RAINY,2016-02-12,camera1,16.10,264,0,1
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_13.09_C06_306.jpg,SUNNY,2016-01-16,camera6,13.09,306,0,0
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_14.24_C06_273.jpg,RAINY,2016-02-12,camera6,14.24,273,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_10.07_C04_224.jpg,SUNNY,2016-01-16,camera4,10.07,224,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_10.54_C07_311.jpg,SUNNY,2015-12-17,camera7,10.54,311,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_08.11_C01_190.jpg,OVERCAST,2015-12-03,camera1,08.11,190,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_09.48_C05_201.jpg,OVERCAST,2015-12-03,camera5,09.48,201,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_14.24_C07_244.jpg,RAINY,2015-12-22,camera7,14.24,244,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_11.21_C06_316.jpg,SUNNY,2015-12-17,camera6,11.21,316,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_12.24_C06_272.jpg,RAINY,2016-02-12,camera6,12.24,272,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_07.52_C06_305.jpg,RAINY,2015-12-22,camera6,07.52,305,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_13.38_C08_330.jpg,RAINY,2016-02-12,camera8,13.38,330,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_13.18_C05_273.jpg,OVERCAST,2015-12-03,camera5,13.18,273,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_11.19_C06_273.jpg,OVERCAST,2015-12-03,camera6,11.19,273,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_12.21_C06_280.jpg,SUNNY,2015-12-17,camera6,12.21,280,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_07.24_C07_279.jpg,SUNNY,2015-12-17,camera7,07.24,279,0,0
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_07.42_C09_291.jpg,RAINY,2016-02-12,camera9,07.42,291,1,1
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_14.35_C01_606.jpg,SUNNY,2016-01-16,camera1,14.35,606,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_08.53_C05_300.jpg,RAINY,2015-12-22,camera5,08.53,300,0,0
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_16.47_C09_256.jpg,OVERCAST,2015-12-03,camera9,16.47,256,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_09.54_C07_316.jpg,RAINY,2015-12-22,camera7,09.54,316,0,1
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_15.12_C09_327.jpg,RAINY,2016-02-12,camera9,15.12,327,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_14.12_C05_236.jpg,SUNNY,2016-01-16,camera5,14.12,236,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_16.37_C04_266.jpg,SUNNY,2016-01-16,camera4,16.37,266,0,0
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_16.51_C04_192.jpg,SUNNY,2015-12-17,camera4,16.51,192,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_11.48_C01_191.jpg,SUNNY,2015-12-17,camera1,11.48,191,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_09.24_C07_277.jpg,SUNNY,2015-12-17,camera7,09.24,277,0,0
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_13.11_C01_192.jpg,OVERCAST,2015-12-03,camera1,13.11,192,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_09.17_C04_268.jpg,OVERCAST,2015-12-03,camera4,09.17,268,0,0
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_08.18_C03_606.jpg,SUNNY,2015-12-17,camera3,08.18,606,0,0
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_07.56_C05_230.jpg,SUNNY,2015-12-17,camera5,07.56,230,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_08.54_C07_321.jpg,RAINY,2015-12-22,camera7,08.54,321,0,0
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_09.21_C04_606.jpg,SUNNY,2015-12-17,camera4,09.21,606,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_09.24_C09_291.jpg,SUNNY,2015-12-17,camera9,09.24,291,0,0
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_09.30_C05_274.jpg,RAINY,2016-02-12,camera5,09.30,274,1,1
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_08.40_C09_218.jpg,SUNNY,2016-01-16,camera9,08.40,218,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_13.19_C08_321.jpg,OVERCAST,2015-12-03,camera8,13.19,321,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_13.12_C05_268.jpg,SUNNY,2016-01-16,camera5,13.12,268,0,0
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_13.00_C05_236.jpg,RAINY,2016-02-12,camera5,13.00,236,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_10.35_C03_187.jpg,SUNNY,2016-01-16,camera3,10.35,187,0,0
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_12.25_C07_279.jpg,RAINY,2016-02-12,camera7,12.25,279,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_13.41_C04_263.jpg,RAINY,2016-02-12,camera4,13.41,263,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_13.48_C05_274.jpg,OVERCAST,2015-12-03,camera5,13.48,274,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_09.47_C09_618.jpg,OVERCAST,2015-12-03,camera9,09.47,618,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_09.41_C01_186.jpg,OVERCAST,2015-12-03,camera1,09.41,186,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_07.24_C09_258.jpg,SUNNY,2015-12-17,camera9,07.24,258,0,0
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_17.36_C03_222.jpg,RAINY,2016-02-12,camera3,17.36,222,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_17.25_C07_274.jpg,RAINY,2016-02-12,camera7,17.25,274,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_15.48_C01_195.jpg,SUNNY,2015-12-17,camera1,15.48,195,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_09.54_C06_312.jpg,RAINY,2016-02-12,camera6,09.54,312,0,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_10.24_C09_258.jpg,RAINY,2015-12-22,camera9,10.24,258,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_11.30_C05_265.jpg,RAINY,2016-02-12,camera5,11.30,265,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_12.00_C05_235.jpg,RAINY,2016-02-12,camera5,12.00,235,1,1
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_15.51_C04_221.jpg,SUNNY,2015-12-17,camera4,15.51,221,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_09.42_C08_248.jpg,OVERCAST,2015-12-03,camera8,09.42,248,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_09.52_C06_242.jpg,RAINY,2015-12-22,camera6,09.52,242,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_14.24_C07_317.jpg,SUNNY,2015-12-17,camera7,14.24,317,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_12.07_C04_223.jpg,SUNNY,2016-01-16,camera4,12.07,223,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_15.40_C08_292.jpg,RAINY,2016-02-12,camera8,15.40,292,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_08.17_C09_254.jpg,OVERCAST,2015-12-03,camera9,08.17,254,0,0
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_09.35_C01_604.jpg,SUNNY,2016-01-16,camera1,09.35,604,0,0
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_17.36_C03_191.jpg,RAINY,2016-02-12,camera3,17.36,191,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_09.11_C04_194.jpg,RAINY,2016-02-12,camera4,09.11,194,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_10.50_C08_280.jpg,SUNNY,2016-01-16,camera8,10.50,280,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_10.23_C05_299.jpg,RAINY,2015-12-22,camera5,10.23,299,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_16.27_C08_284.jpg,RAINY,2015-12-22,camera8,16.27,284,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_09.30_C05_235.jpg,RAINY,2016-02-12,camera5,09.30,235,0,0
data/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_12.18_C03_189.jpg,RAINY,2015-12-22,camera3,12.18,189,1,1
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_12.35_C02_602.jpg,RAINY,2016-02-12,camera2,12.35,602,1,1
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_12.48_C01_192.jpg,RAINY,2015-12-22,camera1,12.48,192,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_07.54_C07_241.jpg,RAINY,2016-02-12,camera7,07.54,241,0,0
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_09.35_C01_190.jpg,SUNNY,2016-01-16,camera1,09.35,190,0,0
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_11.10_C01_193.jpg,RAINY,2016-02-12,camera1,11.10,193,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_13.54_C06_278.jpg,RAINY,2016-02-12,camera6,13.54,278,1,1
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_14.16_C03_224.jpg,OVERCAST,2015-12-03,camera3,14.16,224,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_10.21_C06_233.jpg,SUNNY,2015-12-17,camera6,10.21,233,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_08.12_C05_300.jpg,SUNNY,2016-01-16,camera5,08.12,300,0,0
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_09.21_C04_231.jpg,SUNNY,2015-12-17,camera4,09.21,231,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_10.50_C08_317.jpg,SUNNY,2016-01-16,camera8,10.50,317,0,0
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_13.18_C01_225.jpg,RAINY,2015-12-22,camera1,13.18,225,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_11.54_C07_316.jpg,SUNNY,2015-12-17,camera7,11.54,316,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_09.24_C09_616.jpg,SUNNY,2015-12-17,camera9,09.24,616,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_10.07_C04_268.jpg,SUNNY,2016-01-16,camera4,10.07,268,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_15.53_C08_326.jpg,SUNNY,2016-01-16,camera8,15.53,326,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_11.51_C08_326.jpg,SUNNY,2016-01-16,camera8,11.51,326,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_11.13_C07_209.jpg,SUNNY,2016-01-16,camera7,11.13,209,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_16.53_C05_275.jpg,RAINY,2015-12-22,camera5,16.53,275,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_13.45_C08_320.jpg,SUNNY,2015-12-17,camera8,13.45,320,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_11.43_C07_240.jpg,SUNNY,2016-01-16,camera7,11.43,240,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_14.39_C06_305.jpg,SUNNY,2016-01-16,camera6,14.39,305,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_15.18_C01_607.jpg,SUNNY,2015-12-17,camera1,15.18,607,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_16.19_C06_237.jpg,OVERCAST,2015-12-03,camera6,16.19,237,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_07.48_C05_235.jpg,OVERCAST,2015-12-03,camera5,07.48,235,0,0
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_08.17_C04_298.jpg,OVERCAST,2015-12-03,camera4,08.17,298,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_15.13_C07_276.jpg,SUNNY,2016-01-16,camera7,15.13,276,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_09.37_C04_221.jpg,SUNNY,2016-01-16,camera4,09.37,221,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_11.42_C05_273.jpg,SUNNY,2016-01-16,camera5,11.42,273,0,0
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_16.51_C04_298.jpg,SUNNY,2015-12-17,camera4,16.51,298,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_13.13_C07_277.jpg,SUNNY,2016-01-16,camera7,13.13,277,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_16.27_C08_248.jpg,RAINY,2015-12-22,camera8,16.27,248,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_12.16_C08_289.jpg,OVERCAST,2015-12-03,camera8,12.16,289,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_10.52_C08_327.jpg,RAINY,2015-12-22,camera8,10.52,327,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_14.39_C08_284.jpg,RAINY,2016-02-12,camera8,14.39,284,1,1
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_14.05_C01_224.jpg,SUNNY,2016-01-16,camera1,14.05,224,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_15.39_C06_277.jpg,SUNNY,2016-01-16,camera6,15.39,277,0,0
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_13.46_C03_297.jpg,OVERCAST,2015-12-03,camera3,13.46,297,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_14.11_C04_193.jpg,RAINY,2016-02-12,camera4,14.11,193,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_14.20_C08_213.jpg,OVERCAST,2015-12-03,camera8,14.20,213,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_12.51_C08_284.jpg,SUNNY,2016-01-16,camera8,12.51,284,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_15.26_C08_316.jpg,RAINY,2015-12-22,camera8,15.26,316,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_08.54_C09_256.jpg,RAINY,2015-12-22,camera9,08.54,256,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_14.48_C05_229.jpg,OVERCAST,2015-12-03,camera5,14.48,229,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_14.10_C01_190.jpg,RAINY,2016-02-12,camera1,14.10,190,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_16.25_C07_246.jpg,RAINY,2016-02-12,camera7,16.25,246,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_13.41_C04_268.jpg,RAINY,2016-02-12,camera4,13.41,268,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_07.56_C05_200.jpg,SUNNY,2015-12-17,camera5,07.56,200,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_15.23_C05_309.jpg,RAINY,2015-12-22,camera5,15.23,309,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_10.54_C07_315.jpg,RAINY,2015-12-22,camera7,10.54,315,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_14.21_C06_235.jpg,SUNNY,2015-12-17,camera6,14.21,235,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_08.41_C04_230.jpg,RAINY,2016-02-12,camera4,08.41,230,0,0
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_14.11_C01_223.jpg,OVERCAST,2015-12-03,camera1,14.11,223,0,0
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_13.52_C06_275.jpg,RAINY,2015-12-22,camera6,13.52,275,1,1
data/PATCHES/SUNNY/2015-12-17/camera2/S_2015-12-17_16.17_C02_602.jpg,SUNNY,2015-12-17,camera2,16.17,602,1,1
